Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),SPACE1-1:Zone Operative Temperature [C](Hourly),SPACE2-1:Zone Operative Temperature [C](Hourly),SPACE3-1:Zone Operative Temperature [C](Hourly),SPACE4-1:Zone Operative Temperature [C](Hourly),SPACE5-1:Zone Operative Temperature [C](Hourly),SPACE1-1:Zone People Occupant Count [](Hourly),SPACE2-1:Zone People Occupant Count [](Hourly),SPACE3-1:Zone People Occupant Count [](Hourly),SPACE4-1:Zone People Occupant Count [](Hourly),SPACE5-1:Zone People Occupant Count [](Hourly),SPACE1-1:Zone Lights Total Heating Rate [W](Hourly),SPACE2-1:Zone Lights Total Heating Rate [W](Hourly),SPACE3-1:Zone Lights Total Heating Rate [W](Hourly),SPACE4-1:Zone Lights Total Heating Rate [W](Hourly),SPACE5-1:Zone Lights Total Heating Rate [W](Hourly),SPACE1-1:Zone Electric Equipment Total Heating Rate [W](Hourly),SPACE2-1:Zone Electric Equipment Total Heating Rate [W](Hourly),SPACE3-1:Zone Electric Equipment Total Heating Rate [W](Hourly),SPACE4-1:Zone Electric Equipment Total Heating Rate [W](Hourly),SPACE5-1:Zone Electric Equipment Total Heating Rate [W](Hourly),SPACE1-1:Zone Infiltration Total Heat Loss Energy [J](Hourly),SPACE2-1:Zone Infiltration Total Heat Loss Energy [J](Hourly),SPACE3-1:Zone Infiltration Total Heat Loss Energy [J](Hourly),SPACE4-1:Zone Infiltration Total Heat Loss Energy [J](Hourly),SPACE5-1:Zone Infiltration Total Heat Loss Energy [J](Hourly),space1,space2,space3,space4,space5,SPACE1-1:Zone Infiltration Total Heat Loss Energy [J](Hourly),SPACE2-1:Zone Infiltration Total Heat Loss Energy [J](Hourly),SPACE3-1:Zone Infiltration Total Heat Loss Energy [J](Hourly),SPACE4-1:Zone Infiltration Total Heat Loss Energy [J](Hourly),SPACE5-1:Zone Infiltration Total Heat Loss Energy [J](Hourly),SPACE1-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE1-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE2-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE2-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE3-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE3-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE4-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE4-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE5-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE5-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE1-1 HEATING COIL:Heating Coil Heating Rate [W](Hourly),SPACE2-1 HEATING COIL:Heating Coil Heating Rate [W](Hourly),SPACE3-1 HEATING COIL:Heating Coil Heating Rate [W](Hourly),SPACE4-1 HEATING COIL:Heating Coil Heating Rate [W](Hourly),SPACE5-1 HEATING COIL:Heating Coil Heating Rate [W](Hourly),SPACE1-1 COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),SPACE2-1 COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),SPACE3-1 COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),SPACE4-1 COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),SPACE5-1 COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly)
 08/19  20:00:00,15.6,23.59357862,23.6176599,23.52910987,23.93617084,23.81445714,1.1,0.5,1.1,0.5,2,633.6,273.6,633.6,273.6,1185.6,316.8,136.8,316.8,136.8,592.8,0,0,0,0,0,-770.7796264,-343.669987,-707.6852912,-300.3721584,-1655.337138,0,0,0,0,0,0,837.9655776,0,367.3148742,0,805.7093997,0,398.3962669,0,1679.15257,67.18595119,23.64488719,98.02410848,0,23.81543254,0,0,0,0,0
 08/19  21:00:00,15.225,23.27216387,23.28097148,23.25226131,23.39176266,23.5240595,1.1,0.5,1.1,0.5,2,633.6,273.6,633.6,273.6,1185.6,316.8,136.8,316.8,136.8,592.8,0,0,0,0,0,-223.0466977,-112.6928425,-169.8817347,81.87424679,-1054.172141,0,0,0,0,0,0,592.8798057,0,270.4622377,0,566.4331478,0,314.6771663,0,1411.816762,369.833108,157.7693951,396.5514131,101.7047234,357.6446205,0,0,0,0,0
 08/19  22:00:00,15,22.9830352,23.02285528,22.9548429,23.118792,23.52093147,0,0,0,0,0,79.2,34.2,79.2,34.2,148.2,21.12,9.12,21.12,9.12,39.52,-198947.0025,-88079.94407,-198263.8305,-89703.20733,-385953.2482,0,0,0,0,0,198947.0025,88079.94407,198263.8305,89703.20733,385953.2482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 08/19  23:00:00,15,22.69980791,22.72666631,22.66092,22.79381492,23.4288739,0,0,0,0,0,79.2,34.2,79.2,34.2,148.2,21.12,9.12,21.12,9.12,39.52,-93260.33166,-41214.9628,-92837.68682,-41874.51961,-186590.8498,0,0,0,0,0,93260.33166,41214.9628,92837.68682,41874.51961,186590.8498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 08/19  24:00:00,15,22.50995719,22.51603231,22.46327185,22.55846634,23.2973186,0,0,0,0,0,79.2,34.2,79.2,34.2,148.2,21.12,9.12,21.12,9.12,39.52,-96910.62064,-42560.72206,-96382.79658,-43057.31922,-194475.8484,0,0,0,0,0,96910.62064,42560.72206,96382.79658,43057.31922,194475.8484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 08/20  01:00:00,14.625,22.31986982,22.31624684,22.26528939,22.34104885,23.12254686,0,0,0,0,0,79.2,34.2,79.2,34.2,148.2,21.12,9.12,21.12,9.12,39.52,-85573.87334,-37523.2921,-85061.31789,-37891.06325,-171437.8846,0,0,0,0,0,85573.87334,37523.2921,85061.31789,37891.06325,171437.8846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 08/20  02:00:00,14.4,22.17957979,22.16135352,22.11191009,22.17437945,22.99971305,0,0,0,0,0,79.2,34.2,79.2,34.2,148.2,21.12,9.12,21.12,9.12,39.52,-68306.54224,-29897.87898,-67766.41414,-30152.44809,-137196.6291,0,0,0,0,0,68306.54224,29897.87898,67766.41414,30152.44809,137196.6291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 08/20  03:00:00,14.0875,22.05436024,22.0277883,21.98354179,22.03488769,22.88236805,0,0,0,0,0,79.2,34.2,79.2,34.2,148.2,21.12,9.12,21.12,9.12,39.52,-63549.87597,-27774.73369,-63042.69567,-27988.45686,-127495.4717,0,0,0,0,0,63549.87597,27774.73369,63042.69567,27988.45686,127495.4717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 08/20  04:00:00,14.2125,21.963504,21.93240124,21.89583443,21.93634823,22.78613652,0,0,0,0,0,79.2,34.2,79.2,34.2,148.2,21.12,9.12,21.12,9.12,39.52,-63897.75224,-27940.9913,-63375.42409,-28157.98276,-128803.099,0,0,0,0,0,63897.75224,27940.9913,63375.42409,28157.98276,128803.099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 08/20  05:00:00,14.4,21.90060905,21.86622205,21.83869855,21.86996654,22.70029171,0,0,0,0,0,79.2,34.2,79.2,34.2,148.2,21.12,9.12,21.12,9.12,39.52,-71198.41453,-31109.92343,-70667.40771,-31346.86905,-143133.5233,0,0,0,0,0,71198.41453,31109.92343,70667.40771,31346.86905,143133.5233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 08/20  06:00:00,13.7125,21.83490272,21.96289496,21.93402083,21.8125162,22.6360459,0,0,0,0,0,79.2,34.2,79.2,34.2,148.2,21.12,9.12,21.12,9.12,39.52,-78217.67733,-34520.10862,-78623.96699,-34359.41641,-156290.3248,0,0,0,0,0,78217.67733,34520.10862,78623.96699,34359.41641,156290.3248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 08/20  07:00:00,14.3625,21.96944181,23.26841198,22.96793711,21.98900479,22.63498603,0,0,0,0,0,79.2,34.2,79.2,34.2,148.2,21.12,9.12,21.12,9.12,39.52,-89209.56666,-44258.65496,-98379.19234,-39452.37435,-177316.7888,0,0,0,0,0,89209.56666,44258.65496,98379.19234,39452.37435,177316.7888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 08/20  08:00:00,16.0625,22.77116917,24.56825515,23.62290672,22.79709269,22.90712403,0,0,0,0,0,79.2,34.2,79.2,34.2,148.2,21.12,9.12,21.12,9.12,39.52,0,0,0,0,0,1191.820445,-526.6275799,-203.2260788,391.475992,1725.329354,0,0,0,0,0,227.9410528,67.76256138,0,476.6555915,0,526.7935119,85.17910519,17.27054637,148.1037246,74.76360036,1031.641954,12.24841854,323.5674331,461.9546013,1651.98923,0,62.22040686,0,0,0
 08/20  09:00:00,17.7,23.82015571,25.99133297,24.57895271,23.81508353,23.8239098,11,5,11,5,20,1425.6,615.6,1425.6,615.6,2667.6,422.4,182.4,422.4,182.4,790.4,0,0,0,0,0,-1257.792723,-3065.083407,-2422.556939,-1277.378826,-2338.905892,0,0,0,0,0,0,1020.725982,0,1704.5894,0,1607.418407,0,462.2402946,0,1880.014926,0,0,0,0,0,237.0667407,1360.494007,815.1385314,100.2274872,458.8909655
 08/20  10:00:00,18.9875,24.40076219,26.49532045,24.76195429,24.42048868,24.24725722,11,5,11,5,20,1504.8,649.8,1504.8,649.8,2815.8,950.4,410.4,950.4,410.4,1778.4,0,0,0,0,0,-3118.54254,-4527.284983,-3905.36896,-2486.835833,-5104.337476,0,0,0,0,0,0,1864.844681,0,2346.72009,0,2258.575766,0,840.042638,0,3117.882934,0,0,0,0,0,1253.69786,2180.564893,1646.793195,574.3609434,1986.454542
 08/20  11:00:00,20.15,24.71336504,26.56793425,24.88733808,24.71885995,24.44885766,11,5,11,5,20,1584,684,1584,684,2964,950.4,410.4,950.4,410.4,1778.4,0,0,0,0,0,-3973.798285,-4798.394079,-4407.333704,-2975.982697,-5986.834871,0,0,0,0,0,0,2218.546194,0,2438.361296,0,2435.576961,0,1004.225954,0,3424.81093,0,0,0,0,0,1755.252092,2360.032783,1971.756743,806.3750286,2562.023941
 08/20  12:00:00,20.6,24.88536208,26.21180998,24.95909627,24.8760213,24.55924903,8.8,4,8.8,4,16,1504.8,649.8,1504.8,649.8,2815.8,950.4,410.4,950.4,410.4,1778.4,0,0,0,0,0,-4225.936358,-4012.350586,-4408.074074,-3045.669824,-5954.352397,0,0,0,0,0,0,2315.729648,0,2084.993652,0,2406.971895,0,1044.567646,0,3355.769687,0,0,0,0,0,1910.20671,1927.356934,2001.102179,872.9200252,2598.58271
 08/20  13:00:00,20.6,24.92951721,25.63782125,24.95440474,24.9187654,24.57587631,4.4,2,4.4,2,8,1267.2,547.2,1267.2,547.2,2371.2,950.4,410.4,950.4,410.4,1778.4,0,0,0,0,0,-3835.733673,-2815.498228,-3874.413073,-2689.652334,-5045.666181,0,0,0,0,0,0,2120.253305,0,1495.090329,0,2139.839613,0,955.0788734,0,2900.480133,0,0,0,0,0,1715.480368,1320.407899,1734.57346,783.5236563,2145.186048
 08/20  14:00:00,20.6,25.01294125,25.31781365,25.0009481,25.06317181,24.656791,8.8,4,8.8,4,16,1425.6,615.6,1425.6,615.6,2667.6,950.4,410.4,950.4,410.4,1778.4,0,0,0,0,0,-4540.561812,-2516.99785,-4478.668333,-3188.06232,-6174.909373,0,0,0,0,0,0,2472.752018,0,1345.843306,0,2441.769266,0,1151.163253,0,3465.266201,0,0,0,0,0,2067.809794,1171.154545,2036.899067,979.7735278,2709.643172
 08/20  15:00:00,20.225,25.13150873,25.1927386,25.0374184,25.52215768,24.74278728,11,5,11,5,20,1584,684,1584,684,2964,844.8,364.8,844.8,364.8,1580.8,0,0,0,0,0,-4952.623584,-2370.183109,-4673.337889,-3602.133397,-6622.189852,0,0,0,0,0,0,2702.749899,0,1283.256367,0,2563.181165,0,1491.976674,0,3732.624229,0,0,0,0,0,2249.873685,1086.926742,2110.156723,1298.48382,2889.565623
 08/20  16:00:00,18.9375,25.22919,25.07020264,24.99050944,26.09312083,24.78773739,11,5,11,5,20,1584,684,1584,684,2964,739.2,319.2,739.2,319.2,1383.2,0,0,0,0,0,-4938.871724,-2075.659344,-4269.029504,-3736.356997,-6213.67143,0,0,0,0,0,0,2778.127361,0,1173.295629,0,2443.251171,0,1910.578663,0,3677.805907,0,0,0,0,0,2160.744363,902.3637152,1825.778334,1642.364493,2535.865523
 08/20  17:00:00,18.3,25.34407113,24.92333191,24.8787149,26.5091754,24.79655206,11,5,11,5,20,1584,684,1584,684,2964,528,228,528,228,988,0,0,0,0,0,-4886.891755,-1725.607756,-3613.760664,-3678.992413,-5550.258077,0,0,0,0,0,0,2792.964015,0,1016.723608,0,2156.095359,0,2221.327109,0,3420.047705,0,0,0,0,0,2093.92774,708.8841481,1457.665304,1915.748653,2130.210372
 08/20  18:00:00,17.6125,25.30081513,24.76329896,24.73341182,26.53394324,24.78632286,11,5,11,5,20,1584,684,1584,684,2964,528,228,528,228,988,0,0,0,0,0,-4711.101489,-1486.215061,-3151.290481,-3456.98451,-5353.04771,0,0,0,0,0,0,2748.796952,0,916.9430614,0,1968.809198,0,2274.503228,0,3401.379068,0,0,0,0,0,1962.304537,569.2719993,1182.481282,1929.197849,1951.668642
 08/20  19:00:00,16.5125,24.81133373,24.44726889,24.40588905,25.7412331,24.58901272,5.5,2.5,5.5,2.5,10,950.4,410.4,950.4,410.4,1778.4,316.8,136.8,316.8,136.8,592.8,0,0,0,0,0,-2207.260494,-579.6717367,-1192.303499,-1558.761941,-2436.008206,0,0,0,0,0,0,1566.395165,0,495.0695359,0,1056.37479,0,1422.833232,0,2068.975991,0,0,0,0,0,640.8653289,84.60220087,135.928709,1014.303612,367.0322143
 08/20  20:00:00,15.7875,24.01911688,23.7524151,23.64986461,24.70287668,24.02646978,1.1,0.5,1.1,0.5,2,633.6,273.6,633.6,273.6,1185.6,316.8,136.8,316.8,136.8,592.8,0,0,0,0,0,-925.7572089,-369.1898455,-782.7154644,-501.2352438,-1702.672238,0,0,0,0,0,0,925.7572089,0,375.8314331,0,833.027532,0,551.5473115,0,1702.672238,0,6.641587574,50.31206766,0,0,0,0,0,107.2221381,0
 08/20  21:00:00,14.85,23.40534303,23.31695048,23.28327026,23.85881449,23.60815744,1.1,0.5,1.1,0.5,2,633.6,273.6,633.6,273.6,1185.6,316.8,136.8,316.8,136.8,592.8,0,0,0,0,0,-470.0515227,-120.8889698,-170.7256652,-0.673871757,-1250.630014,0,0,0,0,0,0,736.9622806,0,284.8351476,0,590.0070271,0,419.9552336,0,1550.856846,266.9107579,163.9461778,419.2813619,14.5152708,300.2268325,0,0,0,0,0
 08/20  22:00:00,14.4,23.09102877,23.02623688,22.94757387,23.41034629,23.64085923,0,0,0,0,0,79.2,34.2,79.2,34.2,148.2,21.12,9.12,21.12,9.12,39.52,-192709.2605,-83463.76236,-189577.3513,-87580.60917,-378351.5351,0,0,0,0,0,192709.2605,83463.76236,189577.3513,87580.60917,378351.5351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 08/20  23:00:00,14.4,22.71537911,22.68258186,22.60720943,22.93432997,23.48081556,0,0,0,0,0,79.2,34.2,79.2,34.2,148.2,21.12,9.12,21.12,9.12,39.52,-178429.2076,-77545.37938,-176022.413,-80407.05545,-363464.7315,0,0,0,0,0,178429.2076,77545.37938,176022.413,80407.05545,363464.7315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 08/20  24:00:00,14.4,22.46064585,22.44964305,22.3892486,22.6000422,23.24665638,0,0,0,0,0,79.2,34.2,79.2,34.2,148.2,21.12,9.12,21.12,9.12,39.52,-163579.5496,-71214.76238,-162031.6405,-73059.18134,-334247.3584,0,0,0,0,0,163579.5496,71214.76238,162031.6405,73059.18134,334247.3584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 08/21  01:00:00,14.4,22.26026731,22.26448116,22.21111519,22.35011365,23.05859515,0,0,0,0,0,79.2,34.2,79.2,34.2,148.2,21.12,9.12,21.12,9.12,39.52,-190533.7571,-83056.27767,-189231.4468,-84521.91655,-390309.1368,0,0,0,0,0,190533.7571,83056.27767,189231.4468,84521.91655,390309.1368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 08/21  02:00:00,14.0875,22.10356057,22.11739344,22.06701859,22.16568481,22.90950486,0,0,0,0,0,79.2,34.2,79.2,34.2,148.2,21.12,9.12,21.12,9.12,39.52,-178231.1319,-77701.38286,-177313.7723,-78667.86623,-364544.848,0,0,0,0,0,178231.1319,77701.38286,177313.7723,78667.86623,364544.848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 08/21  03:00:00,13.9,22.00628684,22.02171572,21.97707706,22.05028525,22.82401301,0,0,0,0,0,79.2,34.2,79.2,34.2,148.2,21.12,9.12,21.12,9.12,39.52,-157526.7017,-68617.83513,-156862.7087,-69263.62901,-322511.4165,0,0,0,0,0,157526.7017,68617.83513,156862.7087,69263.62901,322511.4165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 08/21  04:00:00,13.9,21.93279194,21.94968047,21.91106942,21.96618508,22.74426806,0,0,0,0,0,79.2,34.2,79.2,34.2,148.2,21.12,9.12,21.12,9.12,39.52,-164868.2561,-71724.56245,-164371.8716,-72238.83792,-335732.5064,0,0,0,0,0,164868.2561,71724.56245,164371.8716,72238.83792,335732.5064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 08/21  05:00:00,13.525,21.85507636,21.86610208,21.82664466,21.87628718,22.68549147,0,0,0,0,0,79.2,34.2,79.2,34.2,148.2,21.12,9.12,21.12,9.12,39.52,-152888.0727,-66367.42523,-152350.2834,-66748.1303,-310208.7388,0,0,0,0,0,152888.0727,66367.42523,152350.2834,66748.1303,310208.7388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 08/21  06:00:00,13.675,21.81960734,21.92570628,21.89014721,21.83214785,22.64770749,0,0,0,0,0,79.2,34.2,79.2,34.2,148.2,21.12,9.12,21.12,9.12,39.52,-125250.3535,-54724.39603,-125657.0267,-54586.47351,-254927.1609,0,0,0,0,0,125250.3535,54724.39603,125657.0267,54586.47351,254927.1609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 08/21  07:00:00,14.2125,21.98174823,22.81749128,22.62990016,22.05066086,22.65511322,0,0,0,0,0,79.2,34.2,79.2,34.2,148.2,21.12,9.12,21.12,9.12,39.52,-113459.7016,-53325.33272,-120970.3774,-49724.17696,-228259.3791,0,0,0,0,0,113459.7016,53325.33272,120970.3774,49724.17696,228259.3791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 08/21  08:00:00,15.15,22.76313698,24.1931998,23.48893261,22.81091396,22.91312329,0,0,0,0,0,79.2,34.2,79.2,34.2,148.2,21.12,9.12,21.12,9.12,39.52,0,0,0,0,0,1350.600514,-346.0988698,191.8176864,649.9176677,1914.008614,0,0,0,0,0,249.5209622,67.81640056,0,407.467128,5.087587859,395.4545936,84.32115061,16.58817501,139.9990236,77.06200576,1168.895952,61.36825823,582.1846921,513.6480865,1851.071596,0,0,0,0,0
 08/21  09:00:00,15.9125,23.72592937,25.71561526,24.49337597,23.77022658,23.77556149,11,5,11,5,20,1425.6,615.6,1425.6,615.6,2667.6,422.4,182.4,422.4,182.4,790.4,0,0,0,0,0,-1138.047382,-2487.410592,-2014.488277,-990.3373127,-2164.543441,0,0,0,0,0,0,1065.355564,0,1469.964917,0,1516.416299,0,492.2653345,0,1987.700344,0,0,0,0,0,72.69181776,1017.445675,498.0719782,34.95184514,176.8430965
 08/21  10:00:00,16.1,24.36385924,26.27893914,24.72812469,24.43058925,24.24744701,11,5,11,5,20,1504.8,649.8,1504.8,649.8,2815.8,950.4,410.4,950.4,410.4,1778.4,0,0,0,0,0,-2661.20972,-3855.288127,-3472.565846,-2090.583316,-4411.686401,0,0,0,0,0,0,1819.860725,0,2145.51953,0,2225.645049,0,843.6625197,0,3105.172472,0,0,0,0,0,841.3489951,1709.768597,1246.920797,410.3612333,1306.513929
 08/21  11:00:00,16.1,24.63964568,26.30560944,24.83465653,24.70113651,24.43759011,11,5,11,5,20,1584,684,1584,684,2964,950.4,410.4,950.4,410.4,1778.4,0,0,0,0,0,-3316.001808,-3964.255383,-3788.616627,-2404.421098,-5021.057219,0,0,0,0,0,0,2147.396279,0,2200.134603,0,2383.964738,0,999.7692092,0,3410.460432,0,0,0,0,0,1168.605529,1764.12078,1404.651889,567.4506224,1610.596787
 08/21  12:00:00,16.1,24.77806169,26.01167897,24.87027503,24.8118672,24.52815014,8.8,4,8.8,4,16,1504.8,649.8,1504.8,649.8,2815.8,950.4,410.4,950.4,410.4,1778.4,0,0,0,0,0,-3418.660128,-3378.42613,-3641.824086,-2345.222076,-4822.209325,0,0,0,0,0,0,2198.736417,0,1907.220605,0,2310.516562,0,1013.914553,0,3310.808052,0,0,0,0,0,1219.923712,1471.205526,1331.307524,581.7107932,1511.401272
 08/21  13:00:00,18.1625,24.85685089,25.54428382,24.91685521,24.88789376,24.53673136,4.4,2,4.4,2,8,1267.2,547.2,1267.2,547.2,2371.2,950.4,410.4,950.4,410.4,1778.4,0,0,0,0,0,-3343.367028,-2519.322324,-3471.594804,-2315.650888,-4354.79186,0,0,0,0,0,0,2029.367129,0,1417.612584,0,2093.57573,0,937.6318145,0,2837.329904,0,0,0,0,0,1313.999899,1101.70974,1378.019074,624.9009717,1517.461956
 08/21  14:00:00,19.775,24.98647795,25.29446044,25.01791537,25.0893699,24.61873796,8.8,4,8.8,4,16,1425.6,615.6,1425.6,615.6,2667.6,950.4,410.4,950.4,410.4,1778.4,0,0,0,0,0,-4360.568066,-2431.930925,-4411.49379,-3118.368983,-5859.628337,0,0,0,0,0,0,2435.165543,0,1327.134442,0,2460.774599,0,1167.649791,0,3403.135587,0,0,0,0,0,1925.402523,1104.796482,1950.719191,948.391734,2456.492749
 08/21  15:00:00,19.625,25.09712805,25.18901389,25.0549564,25.51297157,24.70695275,11,5,11,5,20,1584,684,1584,684,2964,844.8,364.8,844.8,364.8,1580.8,0,0,0,0,0,-4781.005114,-2329.492554,-4639.781678,-3542.707991,-6360.127206,0,0,0,0,0,0,2655.210046,0,1280.368025,0,2584.826977,0,1487.75329,0,3671.055902,0,0,0,0,0,2125.795068,1049.124529,2054.954701,1259.67403,2689.071304
 08/21  16:00:00,18.7125,25.1801838,25.06864001,24.9986967,26.01266602,24.75072465,11,5,11,5,20,1584,684,1584,684,2964,739.2,319.2,739.2,319.2,1383.2,0,0,0,0,0,-4769.561496,-2058.460735,-4261.283553,-3657.028857,-6034.937584,0,0,0,0,0,0,2707.803477,0,1171.233633,0,2453.629496,0,1849.3748,0,3614.506865,0,0,0,0,0,2061.758018,887.2271025,1807.654057,1568.243902,2420.430719
 08/21  17:00:00,17.6125,25.22807552,24.93433215,24.89371529,26.24897891,24.75788347,11,5,11,5,20,1584,684,1584,684,2964,528,228,528,228,988,0,0,0,0,0,-4481.025339,-1700.473598,-3563.531642,-3391.082448,-5252.382021,0,0,0,0,0,0,2633.794488,0,1024.1769,0,2175.126635,0,2002.677441,0,3351.14137,0,0,0,0,0,1847.230851,676.296698,1388.405007,1657.340435,1901.240651
 08/21  18:00:00,16.5125,25.10413904,24.75034897,24.71579928,26.10210303,24.74330443,11,5,11,5,20,1584,684,1584,684,2964,528,228,528,228,988,0,0,0,0,0,-4034.163773,-1407.07999,-2968.515646,-2923.359183,-4944.016741,0,0,0,0,0,0,2480.720997,0,909.3222957,0,1947.631655,0,1902.475192,0,3324.742424,0,0,0,0,0,1553.442776,497.7576941,1020.883991,1493.296624,1619.274317
 08/21  19:00:00,15.4125,24.590251,24.37511877,24.30177035,25.22945611,24.52044934,5.5,2.5,5.5,2.5,10,950.4,410.4,950.4,410.4,1778.4,316.8,136.8,316.8,136.8,592.8,0,0,0,0,0,-1539.477692,-520.0184576,-1097.700037,-1059.517244,-2114.559252,0,0,0,0,0,0,1299.96518,0,491.0297502,0,1065.628845,0,1027.446051,0,2029.349028,0,0,0,0,0,239.5125121,28.98870736,32.07119243,555.2063048,85.21022411
 08/21  20:00:00,14.625,23.68632463,23.58596175,23.50483046,24.28055871,23.82945596,1.1,0.5,1.1,0.5,2,633.6,273.6,633.6,273.6,1185.6,316.8,136.8,316.8,136.8,592.8,0,0,0,0,0,-813.7484495,-312.0830353,-565.7042275,-244.2837453,-1652.797058,0,0,0,0,0,0,920.741411,0,378.1681583,0,794.9296315,0,473.5091493,0,1783.884789,106.9929615,66.08512294,229.225404,0,131.0877313,0,0,0,0,0
 08/21  21:00:00,14.4,23.29120154,23.25656581,23.22380369,23.48966953,23.54732539,1.1,0.5,1.1,0.5,2,633.6,273.6,633.6,273.6,1185.6,316.8,136.8,316.8,136.8,592.8,0,0,0,0,0,-145.3865098,-32.90663322,13.27063564,171.2164163,-939.3434104,0,0,0,0,0,0,605.9197792,0,254.2277117,0,526.725708,0,368.7799274,0,1448.730957,460.5332693,221.3210784,539.9963437,94.32513964,509.3875463,0,0,0,0,0
 08/21  22:00:00,14.0875,22.93590269,22.91901323,22.83939351,23.13782224,23.5340402,0,0,0,0,0,79.2,34.2,79.2,34.2,148.2,21.12,9.12,21.12,9.12,39.52,-217522.4684,-95047.92891,-215390.3079,-97694.18987,-425016.0243,0,0,0,0,0,217522.4684,95047.92891,215390.3079,97694.18987,425016.0243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 08/21  23:00:00,13.525,22.53315939,22.52179866,22.43665766,22.6705461,23.37741717,0,0,0,0,0,79.2,34.2,79.2,34.2,148.2,21.12,9.12,21.12,9.12,39.52,-177511.3801,-77496.93196,-175689.2207,-79157.62532,-357943.4795,0,0,0,0,0,177511.3801,77496.93196,175689.2207,79157.62532,357943.4795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 08/21  24:00:00,13.3,22.25399677,22.23840905,22.16418766,22.32812758,23.16795257,0,0,0,0,0,79.2,34.2,79.2,34.2,148.2,21.12,9.12,21.12,9.12,39.52,-160800.1861,-70128.03787,-159182.1974,-71246.74125,-327548.3053,0,0,0,0,0,160800.1861,70128.03787,159182.1974,71246.74125,327548.3053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 08/22  01:00:00,12.9875,22.03792919,22.01825819,21.95243251,22.07023234,22.98064864,0,0,0,0,0,79.2,34.2,79.2,34.2,148.2,21.12,9.12,21.12,9.12,39.52,-151709.0479,-66040.80372,-150311.1304,-66789.26822,-308249.1897,0,0,0,0,0,151709.0479,66040.80372,150311.1304,66789.26822,308249.1897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 08/22  02:00:00,12.425,21.88179837,21.85139389,21.795188,21.88237301,22.85363342,0,0,0,0,0,79.2,34.2,79.2,34.2,148.2,21.12,9.12,21.12,9.12,39.52,-93124.42744,-40441.53333,-92308.78489,-40787.28309,-188638.1939,0,0,0,0,0,93124.42744,40441.53333,92308.78489,40787.28309,188638.1939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
